"EMEC","UniqueID","TempID","Order","Family","Genus","SubGenus","Species","SubSpecies","GeneralID","Sex","NetPan","Site","Year","Collector","SampleRound","Date","PanColor","PanID","NetNumber","FinalPlantSp","DateDetermined","Determiner","Author"
NA,"YOSE-7420_EMEC_6808",6808,"Lepidoptera","","Plebejus","","idas","","Lep","m","net","N136",2013,"GH",1,"7/9/13","","",1,"Geranium richardsonii","2015","L.Ponisio","Linnaeus"
NA,"YOSE-7420_EMEC_6810",6810,"Lepidoptera","","Speyeria","","spp.","","Lep","","net","N133",2013,"CRP",1,"7/8/13","","",1,"Apocynum androsaemifolium","2015","L.Ponisio",""
NA,"YOSE-7420_EMEC_6811",6811,"Lepidoptera","","Colias","","eurytheme","","Lep","f","net","N133",2013,"CRP",1,"7/8/13","","",1,"Apocynum androsaemifolium","2015","L.Ponisio","Boisduval"
NA,"YOSE-7420_EMEC_6815",6815,NA,NA,NA,NA,NA,NA,NA,NA,"net","L35",2013,"LCP",1,"6/27/13","","",1,"Phacelia hastata ssp. compacta",NA,NA,NA
1040469,"YOSE-7420_EMEC_7853",7853,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","m","net","L21",2014,"LCP",2,"6/22/14","","",1,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
1040470,"YOSE-7420_EMEC_7854",7854,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","m","net","L21",2014,"LCP",2,"6/22/14","","",1,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
1040471,"YOSE-7420_EMEC_7855",7855,"Hymenoptera","Megachilidae","Hoplitis","Monumetha","fulgida","platyura","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
1040472,"YOSE-7420_EMEC_7856",7856,"Hymenoptera","Megachilidae","Atoposmia","Hexosmia","copelandica","albomarginata","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
1040478,"YOSE-7420_EMEC_7862",7862,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L21",2014,"LCP",2,"6/22/14","","",1,"Calochortus spp.","2015","L. Ponisio","Linsley & MacSwain"
1040479,"YOSE-7420_EMEC_7863",7863,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L21",2014,"LCP",2,"6/22/14","","",1,"Calochortus spp.","2015","L. Ponisio","Linsley & MacSwain"
1040480,"YOSE-7420_EMEC_7864",7864,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L21",2014,"LCP",2,"6/22/14","","",1,"Calochortus spp.","2015","L. Ponisio","Linsley & MacSwain"
1040481,"YOSE-7420_EMEC_7865",7865,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L21",2014,"LCP",2,"6/22/14","","",1,"Calochortus spp.","2015","L. Ponisio","Linsley & MacSwain"
1040482,"YOSE-7420_EMEC_7866",7866,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L21",2014,"LCP",2,"6/22/14","","",1,"Calochortus spp.","2015","L. Ponisio","Linsley & MacSwain"
1040483,"YOSE-7420_EMEC_7867",7867,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L21",2014,"LCP",2,"6/22/14","","",1,"Calochortus spp.","2015","L. Ponisio","Linsley & MacSwain"
1040490,"YOSE-7420_EMEC_7874",7874,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Chaenactis douglasii var. douglasii","2013-2015","T. Griswold","Cockerell"
1040503,"YOSE-7420_EMEC_7887",7887,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","m","net","L21",2014,"LCP",2,"6/22/14","","",1,"Raillardella scaposa","2013-2015","T. Griswold","Cockerell"
1040504,"YOSE-7420_EMEC_7888",7888,"Hymenoptera","Megachilidae","Osmia","Melanosmia","albolateralis","","Bee","m","net","L21",2014,"LCP",2,"6/22/14","","",1,"Raillardella scaposa","2013-2015","T. Griswold","Cockerell"
1040537,"YOSE-7420_EMEC_7921",7921,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Cockerell"
1040538,"YOSE-7420_EMEC_7922",7922,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Cockerell"
1040539,"YOSE-7420_EMEC_7923",7923,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Cockerell"
1040540,"YOSE-7420_EMEC_7924",7924,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Cockerell"
1040541,"YOSE-7420_EMEC_7925",7925,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Cockerell"
1040542,"YOSE-7420_EMEC_7926",7926,"Hymenoptera","Megachilidae","Osmia","Cephalosmia","montana","quadriceps","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Cresson"
1040543,"YOSE-7420_EMEC_7927",7927,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","m","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Cockerell"
1040544,"YOSE-7420_EMEC_7928",7928,"Hymenoptera","Megachilidae","Osmia","Melanosmia","albolateralis","","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Cockerell"
1040545,"YOSE-7420_EMEC_7929",7929,"Hymenoptera","Megachilidae","Osmia","Melanosmia","giffardi","","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Sandhouse"
1040546,"YOSE-7420_EMEC_7930",7930,"Hymenoptera","Megachilidae","Osmia","Melanosmia","albolateralis","","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Cockerell"
1040547,"YOSE-7420_EMEC_7931",7931,"Hymenoptera","Megachilidae","Osmia","Melanosmia","californica","","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Cresson"
1040548,"YOSE-7420_EMEC_7932",7932,"Hymenoptera","Megachilidae","Osmia","Melanosmia","albolateralis","","Bee","f","net","L21",2014,"LCP",2,"6/22/14","","",1,"Wyethia mollis","2013-2015","T. Griswold","Cockerell"
1040558,"YOSE-7420_EMEC_7942",7942,NA,NA,NA,NA,NA,NA,NA,NA,"net","L21",2014,"LCP",2,"6/22/14","","",1,"Ceanothus cordulatus",NA,NA,NA
1040559,"YOSE-7420_EMEC_7943",7943,NA,NA,NA,NA,NA,NA,NA,NA,"net","L21",2014,"LCP",2,"6/22/14","","",1,"Ceanothus cordulatus",NA,NA,NA
1040560,"YOSE-7420_EMEC_7944",7944,"Diptera","Syrphinae","Blera","","scitula","","Fly","m","net","L21",2014,"LCP",2,"6/22/14","","",1,"Ceanothus cordulatus","2015","M. Hauser","Williston"
1040561,"YOSE-7420_EMEC_7945",7945,NA,NA,NA,NA,NA,NA,NA,NA,"net","L21",2014,"LCP",2,"6/22/14","","",1,"Ceanothus cordulatus",NA,NA,NA
1040562,"YOSE-7420_EMEC_7946",7946,NA,NA,NA,NA,NA,NA,NA,NA,"net","L21",2014,"LCP",2,"6/22/14","","",1,"Ceanothus cordulatus",NA,NA,NA
1040565,"YOSE-7420_EMEC_7949",7949,NA,NA,NA,NA,NA,NA,NA,NA,"net","L21",2014,"LCP",2,"6/22/14","","",1,"Eriogonum nudum var. nudum",NA,NA,NA
1040566,"YOSE-7420_EMEC_7950",7950,"Hymenoptera","Colletidae","Hylaeus","","spp.","big","Bee","m","net","L21",2014,"LCP",2,"6/22/14","","",1,"Eriogonum nudum var. nudum","2013-2015","L. Ponisio",""
1040567,"YOSE-7420_EMEC_7951",7951,NA,NA,NA,NA,NA,NA,NA,NA,"net","L21",2014,"LCP",2,"6/22/14","","",1,"Achillea millefolium",NA,NA,NA
1040568,"YOSE-7420_EMEC_7952",7952,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L21",2014,"LCP",2,"6/22/14","","",1,"Achillea millefolium","2015","L. Ponisio","Linsley & MacSwain"
1040569,"YOSE-7420_EMEC_7953",7953,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L21",2014,"LCP",2,"6/22/14","","",1,"Achillea millefolium","2015","L. Ponisio","Linsley & MacSwain"
1040575,"YOSE-7420_EMEC_7959",7959,NA,NA,NA,NA,NA,NA,NA,NA,"net","P33",2014,"LTC",2,"6/22/14","","",1,"Ceanothus cordulatus",NA,NA,NA
1040576,"YOSE-7420_EMEC_7960",7960,"Coleoptera",NA,"Cosmosalia","","chrysocoma","","Beetle","","net","P33",2014,"LTC",2,"6/22/14","","",1,"Ceanothus cordulatus","2015","L. Ponisio","Kirby"
1040577,"YOSE-7420_EMEC_7961",7961,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","P33",2014,"LTC",2,"6/22/14","","",1,"Ceanothus cordulatus","2015","L. Ponisio","Linsley & MacSwain"
1040578,"YOSE-7420_EMEC_7962",7962,NA,NA,NA,NA,NA,NA,NA,NA,"net","P33",2014,"LTC",2,"6/22/14","","",1,"Ceanothus cordulatus",NA,NA,NA
1040579,"YOSE-7420_EMEC_7963",7963,NA,NA,NA,NA,NA,NA,NA,NA,"net","P33",2014,"LTC",2,"6/22/14","","",1,"Ceanothus cordulatus",NA,NA,NA
1040615,"YOSE-7420_EMEC_7999",7999,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Phacelia hastata ssp. compacta","2013-2015","R.W. Thorp","Radoszkowski"
1040616,"YOSE-7420_EMEC_8000",8000,"Hymenoptera","Megachilidae","Megachile","Xanthosarus","melanophaea","","Bee","m","net","L24",2014,"LCP",2,"6/23/14","","",1,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Smith"
1040617,"YOSE-7420_EMEC_8001",8001,"Hymenoptera","Megachilidae","Hoplitis","Monumetha","albifrons","albifrons","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Kirby"
1040618,"YOSE-7420_EMEC_8002",8002,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","m","net","L24",2014,"LCP",2,"6/23/14","","",1,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
1040619,"YOSE-7420_EMEC_8003",8003,"Hymenoptera","Megachilidae","Atoposmia","Hexosmia","copelandica","albomarginata","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
1040620,"YOSE-7420_EMEC_8004",8004,"Hymenoptera","Megachilidae","Atoposmia","Hexosmia","copelandica","albomarginata","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Phacelia hastata ssp. compacta","2013-2015","T. Griswold","Cockerell"
1040621,"YOSE-7420_EMEC_8005",8005,"Hymenoptera","Apidae","Anthophora","Mystacanthophora","urbana","","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Phacelia hastata ssp. compacta","2013-2015","R.W. Thorp","Cresson"
1040622,"YOSE-7420_EMEC_8006",8006,"Hymenoptera","Vespidae","Pseudomasaris","","zonalis","","Wasp","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Phacelia hastata ssp. compacta","2015","L.Ponisio","Cresson"
1040623,"YOSE-7420_EMEC_8007",8007,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L24",2014,"LCP",2,"6/23/14","","",1,"Phacelia hastata ssp. compacta","2015","L. Ponisio","Linsley & MacSwain"
1040644,"YOSE-7420_EMEC_8028",8028,"Hymenoptera","Andrenidae","Calliopsis","Nomadopsis","edwardsii","","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla glandulosa","2013-2015","R.W. Thorp","Cresson"
1040645,"YOSE-7420_EMEC_8029",8029,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla glandulosa","2013-2015","Jason Gibbs",""
1040646,"YOSE-7420_EMEC_8030",8030,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla glandulosa","2013-2015","Jason Gibbs",""
1040647,"YOSE-7420_EMEC_8031",8031,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla glandulosa","2013-2015","Jason Gibbs",""
1040648,"YOSE-7420_EMEC_8032",8032,NA,NA,NA,NA,NA,NA,NA,NA,"net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla glandulosa",NA,NA,NA
1040654,"YOSE-7420_EMEC_8038",8038,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","m","net","L33",2014,"LTC",2,"6/23/14","","",1,"Senecio scorzonella","2013-2015","R.W. Thorp","Radoszkowski"
1040655,"YOSE-7420_EMEC_8039",8039,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","f","net","L33",2014,"LTC",2,"6/23/14","","",1,"Senecio scorzonella","2013-2015","T. Griswold","Cockerell"
1040656,"YOSE-7420_EMEC_8040",8040,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","anhypops","","Bee","f","net","L33",2014,"LTC",2,"6/23/14","","",1,"Senecio scorzonella","2013-2015","R.W. Thorp","McGinley"
1040679,"YOSE-7420_EMEC_8063",8063,"Coleoptera",NA,"Judolia","","instabilis","","Beetle","","net","L24",2014,"LCP",2,"6/23/14","","",1,"Achillea millefolium","2015","L. Ponisio","Haldeman"
1040680,"YOSE-7420_EMEC_8064",8064,NA,NA,NA,NA,NA,NA,NA,NA,"net","L24",2014,"LCP",2,"6/23/14","","",1,"Achillea millefolium",NA,NA,NA
1040681,"YOSE-7420_EMEC_8065",8065,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","L24",2014,"LCP",2,"6/23/14","","",1,"Achillea millefolium","2015","L. Ponisio","Linsley & MacSwain"
1040682,"YOSE-7420_EMEC_8066",8066,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla gracilis","2013-2015","R.W. Thorp","Linnaeus"
1040683,"YOSE-7420_EMEC_8067",8067,"Hymenoptera","Megachilidae","Megachile","Sayapis","fidelis","","Bee","m","net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla gracilis","2013-2015","T. Griswold","Cresson"
1040684,"YOSE-7420_EMEC_8068",8068,"Hymenoptera","Megachilidae","Osmia","Melanosmia","proxima","aff.","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla gracilis","2013-2015","T. Griswold",""
1040685,"YOSE-7420_EMEC_8069",8069,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla gracilis","2013-2015","Jason Gibbs",""
1040686,"YOSE-7420_EMEC_8070",8070,"Hymenoptera","Andrenidae","Calliopsis","Nomadopsis","edwardsii","","Bee","f","net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla gracilis","2013-2015","R.W. Thorp","Cresson"
1040687,"YOSE-7420_EMEC_8071",8071,"Hymenoptera","Colletidae","Hylaeus","","spp.","big","Bee","m","net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla gracilis","2013-2015","L. Ponisio",""
1040688,"YOSE-7420_EMEC_8072",8072,NA,NA,NA,NA,NA,NA,NA,NA,"net","L24",2014,"LCP",2,"6/23/14","","",1,"Potentilla gracilis",NA,NA,NA
1040689,"YOSE-7420_EMEC_8073",8073,NA,NA,NA,NA,NA,NA,NA,NA,"net","L24",2014,"LCP",2,"6/23/14","","",1,"Senecio aronicoides",NA,NA,NA
1040693,"YOSE-7420_EMEC_8077",8077,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","f","net","P37",2014,"KK",2,"6/24/14","","",1,"Senecio aronicoides","2013-2015","T. Griswold","Cockerell"
1040701,"YOSE-7420_EMEC_8085",8085,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","R.W. Thorp","Linnaeus"
1040702,"YOSE-7420_EMEC_8086",8086,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","R.W. Thorp","Linnaeus"
1040703,"YOSE-7420_EMEC_8087",8087,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","R.W. Thorp","Linnaeus"
1040704,"YOSE-7420_EMEC_8088",8088,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","R.W. Thorp","Linnaeus"
1040705,"YOSE-7420_EMEC_8089",8089,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","R.W. Thorp","Linnaeus"
1040706,"YOSE-7420_EMEC_8090",8090,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","R.W. Thorp","Linnaeus"
1040718,"YOSE-7420_EMEC_8102",8102,"Hymenoptera","Megachilidae","Megachile","Sayapis","pugnata","pomona","Bee","m","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","T. Griswold","Cockerell"
1040719,"YOSE-7420_EMEC_8103",8103,"Hymenoptera","Megachilidae","Osmia","Melanosmia","proxima","aff.","Bee","f","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","T. Griswold",""
1040720,"YOSE-7420_EMEC_8104",8104,"Hymenoptera","Andrenidae","Calliopsis","Nomadopsis","edwardsii","","Bee","f","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","R.W. Thorp","Cresson"
1040721,"YOSE-7420_EMEC_8105",8105,"Hymenoptera","Andrenidae","Calliopsis","Nomadopsis","edwardsii","","Bee","m","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","R.W. Thorp","Cresson"
1040722,"YOSE-7420_EMEC_8106",8106,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","R.W. Thorp","Linnaeus"
1040723,"YOSE-7420_EMEC_8107",8107,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","P37",2014,"KK",2,"6/24/14","","",1,"Horkelia fusca","2013-2015","R.W. Thorp","Linnaeus"
1040725,"YOSE-7420_EMEC_8109",8109,"Hymenoptera","Megachilidae","Osmia","Helicosmia","coloradensis","","Bee","f","net","P43",2014,"LTC",2,"6/24/14","","",1,"Senecio scorzonella","2013-2015","T. Griswold","Cresson"
1040726,"YOSE-7420_EMEC_8110",8110,NA,NA,NA,NA,NA,NA,NA,NA,"net","P43",2014,"LTC",2,"6/24/14","","",1,"Senecio scorzonella",NA,NA,NA
1040727,"YOSE-7420_EMEC_8111",8111,"Hymenoptera","Megachilidae","Osmia","Melanosmia","ednae","","Bee","m","net","P43",2014,"LTC",2,"6/24/14","","",1,"Senecio scorzonella","2013-2015","T. Griswold","Cockerell"
1040740,"YOSE-7420_EMEC_8124",8124,"Hymenoptera","Andrenidae","Andrena","Trachandrena","cleodora","","Bee","f","net","P310",2014,"LCP",2,"6/24/14","","",1,"Ceanothus cordulatus","2013-2015","R.W. Thorp","Viereck"
1040741,"YOSE-7420_EMEC_8125",8125,"Hymenoptera","Andrenidae","Andrena","Trachandrena","cleodora","","Bee","f","net","P310",2014,"LCP",2,"6/24/14","","",1,"Ceanothus cordulatus","2013-2015","R.W. Thorp","Viereck"
1040742,"YOSE-7420_EMEC_8126",8126,"Hymenoptera","Andrenidae","Andrena","Trachandrena","cleodora","","Bee","f","net","P310",2014,"LCP",2,"6/24/14","","",1,"Ceanothus cordulatus","2013-2015","R.W. Thorp","Viereck"
1040743,"YOSE-7420_EMEC_8127",8127,"Hymenoptera","Andrenidae","Andrena","Andrena","ceanothifloris","cretata","Bee","f","net","P310",2014,"LCP",2,"6/24/14","","",1,"Ceanothus cordulatus","2013-2015","R.W. Thorp","LaBerge"
1040744,"YOSE-7420_EMEC_8128",8128,"Hymenoptera","Andrenidae","Andrena","Trachandrena","cleodora","","Bee","f","net","P310",2014,"LCP",2,"6/24/14","","",1,"Ceanothus cordulatus","2013-2015","R.W. Thorp","Viereck"
1040745,"YOSE-7420_EMEC_8129",8129,"Diptera","Bombyliidae","Paravilla","","sp","a","Fly","","net","P310",2014,"LCP",2,"6/24/14","","",1,"Ceanothus cordulatus","2015","M. Hauser",""
1040746,"YOSE-7420_EMEC_8130",8130,NA,NA,NA,NA,NA,NA,NA,NA,"net","P310",2014,"LCP",2,"6/24/14","","",1,"Ceanothus cordulatus",NA,NA,NA
1040747,"YOSE-7420_EMEC_8131",8131,"Hymenoptera","Chrysididae","Chrysura","","kyrse","","Wasp","f","net","P310",2014,"LCP",2,"6/24/14","","",1,"Ceanothus cordulatus","2015","L. Kimsey","Kromnein"
1040750,"YOSE-7420_EMEC_8134",8134,"Coleoptera",NA,"Trichodes","","ornatus","","Beetle","","net","P310",2014,"LCP",2,"6/24/14","","",1,"Calochortus spp.","2015","L. Ponisio","Linsley & MacSwain"
1040753,"YOSE-7420_EMEC_8137",8137,"Hymenoptera","Megachilidae","Osmia","Melanosmia","giffardi","","Bee","f","net","P310",2014,"LCP",2,"6/24/14","","",1,"Lupinus breweri var. breweri","2013-2015","T. Griswold","Sandhouse"
1040754,"YOSE-7420_EMEC_8138",8138,"Hymenoptera","Megachilidae","Osmia","Melanosmia","albolateralis","","Bee","f","net","P310",2014,"LCP",2,"6/24/14","","",1,"Lupinus breweri var. breweri","2013-2015","T. Griswold","Cockerell"
1040760,"YOSE-7420_EMEC_8144",8144,"Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","anhypops","","Bee","f","net","N131",2014,"KK",2,"6/25/14","","",1,"Erysimum capitatum ssp.perenne","2013-2015","R.W. Thorp","McGinley"
1040761,"YOSE-7420_EMEC_8145",8145,"Hymenoptera","Apidae","Bombus","Bombus","melanopygus","","Bee","f","net","N131",2014,"KK",2,"6/25/14","","",1,"Eriogonum nudum var. nudum","2013-2015","R.W. Thorp","Nylander"
1040762,"YOSE-7420_EMEC_8146",8146,"Hymenoptera","Apidae","Bombus","Bombus","vosnesenskii","","Bee","f","net","N131",2014,"KK",2,"6/25/14","","",1,"Monardella odoratissima ssp. pallida","2013-2015","R.W. Thorp","Radoszkowski"
1040772,"YOSE-7420_EMEC_8156",8156,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","net","W04",2014,"LCP",2,"6/25/14","","",1,"Ceanothus cordulatus","2013-2015","Jason Gibbs",""
1040773,"YOSE-7420_EMEC_8157",8157,NA,NA,NA,NA,NA,NA,NA,NA,"net","W04",2014,"LCP",2,"6/25/14","","",1,"Apocynum androsaemifolium",NA,NA,NA
1040774,"YOSE-7420_EMEC_8158",8158,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","m","net","W04",2014,"LCP",2,"6/25/14","","",1,"Apocynum androsaemifolium","2013-2015","Jason Gibbs",""
1040775,"YOSE-7420_EMEC_8159",8159,"Hymenoptera","Halictidae","Lasioglossum","Dialictus","marinense","cf.","Bee","f","net","W04",2014,"LCP",2,"6/25/14","","",1,"Apocynum androsaemifolium","2013-2015","Jason Gibbs",""
1040787,"YOSE-7420_EMEC_8171",8171,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","N132",2014,"LTC",2,"6/25/14","","",1,"Lupinus breweri var. breweri","2013-2015","R.W. Thorp","Linnaeus"
1040788,"YOSE-7420_EMEC_8172",8172,"Hymenoptera","Apidae","Anthophora","Mystacanthophora","urbana","","Bee","f","net","N132",2014,"LTC",2,"6/25/14","","",1,"Lupinus breweri var. breweri","2013-2015","R.W. Thorp","Cresson"
1040789,"YOSE-7420_EMEC_8173",8173,"Hymenoptera","Apidae","Apis","Apis","mellifera","","Bee","f","net","N132",2014,"LTC",2,"6/25/14","","",1,"Lupinus breweri var. breweri","2013-2015","R.W. Thorp","Linnaeus"
1041135,"YOSE-7420_EMEC_8519",8519,"Hymenoptera","Apidae","Xylocopa","Xylocopoides","californica","","Bee","f","net","N134",2014,"LCP",2,"7/6/14","","",1,"Lupinus latifolius var. columbianus","2013-2015","J.S. Ascher","Cresson"
1041136,"YOSE-7420_EMEC_8520",8520,"Hymenoptera","Apidae","Xylocopa","Xylocopoides","californica","","Bee","f","net","N134",2014,"LCP",2,"7/6/14","","",1,"Lupinus latifolius var. columbianus","2013-2015","J.S. Ascher","Cresson"
