"EMEC","UniqueID","TempID","Collector","InsectFK","PlantFK","PanFK","ConditionsFK","GeographyFK"
1040903,"YOSE-7420_EMEC_8287",8287,"KD",264,14,1,303,1
1040904,"YOSE-7420_EMEC_8288",8288,"KD",8,14,1,303,1
NA,"YOSE-7420_EMEC_2860",2860,"CRP",23,21,1,118,27
NA,"YOSE-7420_EMEC_2861",2861,"CRP",86,21,1,118,27
NA,"YOSE-7420_EMEC_2862",2862,"CRP",86,21,1,118,27
NA,"YOSE-7420_EMEC_2863",2863,"CRP",86,21,1,118,27
NA,"YOSE-7420_EMEC_2864",2864,"CRP",86,21,1,118,27
NA,"YOSE-7420_EMEC_2865",2865,"CRP",62,21,1,118,27
NA,"YOSE-7420_EMEC_2866",2866,"CRP",23,45,1,118,27
NA,"YOSE-7420_EMEC_2867",2867,"CRP",23,45,1,118,27
NA,"YOSE-7420_EMEC_2868",2868,"CRP",23,45,1,118,27
NA,"YOSE-7420_EMEC_2869",2869,"CRP",17,45,1,118,27
NA,"YOSE-7420_EMEC_2870",2870,"CRP",17,45,1,118,27
NA,"YOSE-7420_EMEC_2871",2871,"CRP",17,45,1,118,27
NA,"YOSE-7420_EMEC_2872",2872,"CRP",23,54,1,118,27
NA,"YOSE-7420_EMEC_2873",2873,"CRP",60,54,1,118,27
NA,"YOSE-7420_EMEC_2874",2874,"CRP",23,54,1,118,27
NA,"YOSE-7420_EMEC_2875",2875,"CRP",60,54,1,118,27
NA,"YOSE-7420_EMEC_2876",2876,"CRP",23,54,1,118,27
NA,"YOSE-7420_EMEC_2877",2877,"CRP",27,54,1,118,27
NA,"YOSE-7420_EMEC_2878",2878,"CRP",27,54,1,118,27
NA,"YOSE-7420_EMEC_2879",2879,"CRP",20,32,1,118,27
NA,"YOSE-7420_EMEC_2921",2921,"GH",17,5,1,102,26
NA,"YOSE-7420_EMEC_2922",2922,"GH",17,5,1,102,26
NA,"YOSE-7420_EMEC_2923",2923,"GH",17,5,1,102,26
NA,"YOSE-7420_EMEC_2924",2924,"GH",76,5,1,102,26
NA,"YOSE-7420_EMEC_2925",2925,"GH",8,5,1,102,26
NA,"YOSE-7420_EMEC_2926",2926,"GH",31,54,1,102,26
NA,"YOSE-7420_EMEC_2927",2927,"GH",31,54,1,102,26
NA,"YOSE-7420_EMEC_2928",2928,"GH",62,54,1,102,26
NA,"YOSE-7420_EMEC_2929",2929,"GH",91,54,1,102,26
NA,"YOSE-7420_EMEC_2964",2964,"LCP",149,13,1,134,28
NA,"YOSE-7420_EMEC_2965",2965,"LCP",150,31,1,134,28
NA,"YOSE-7420_EMEC_2966",2966,"LCP",37,47,1,134,28
NA,"YOSE-7420_EMEC_2967",2967,"LCP",37,47,1,134,28
NA,"YOSE-7420_EMEC_2968",2968,"LCP",37,47,1,134,28
NA,"YOSE-7420_EMEC_2969",2969,"LCP",37,47,1,134,28
NA,"YOSE-7420_EMEC_2970",2970,"LCP",126,47,1,134,28
NA,"YOSE-7420_EMEC_2971",2971,"LCP",135,47,1,134,28
NA,"YOSE-7420_EMEC_2972",2972,"LCP",23,47,1,134,28
NA,"YOSE-7420_EMEC_2973",2973,"LCP",1,47,1,134,28
NA,"YOSE-7420_EMEC_2974",2974,"LCP",107,47,1,134,28
NA,"YOSE-7420_EMEC_2975",2975,"LCP",154,47,1,134,28
NA,"YOSE-7420_EMEC_2976",2976,"LCP",7,47,1,134,28
NA,"YOSE-7420_EMEC_2977",2977,"LCP",7,47,1,134,28
NA,"YOSE-7420_EMEC_3024",3024,"LCP",8,55,1,150,29
NA,"YOSE-7420_EMEC_3025",3025,"LCP",20,36,1,150,29
NA,"YOSE-7420_EMEC_3026",3026,"LCP",20,36,1,150,29
NA,"YOSE-7420_EMEC_3027",3027,"LCP",20,36,1,150,29
NA,"YOSE-7420_EMEC_3028",3028,"LCP",20,36,1,150,29
NA,"YOSE-7420_EMEC_3029",3029,"LCP",20,36,1,150,29
NA,"YOSE-7420_EMEC_3030",3030,"LCP",20,36,1,150,29
NA,"YOSE-7420_EMEC_3031",3031,"LCP",20,36,1,150,29
NA,"YOSE-7420_EMEC_3032",3032,"LCP",20,36,1,150,29
NA,"YOSE-7420_EMEC_3040",3040,"CRP",23,50,1,182,32
NA,"YOSE-7420_EMEC_3041",3041,"CRP",66,32,1,182,32
NA,"YOSE-7420_EMEC_3042",3042,"CRP",106,32,1,182,32
NA,"YOSE-7420_EMEC_3043",3043,"CRP",106,32,1,182,32
NA,"YOSE-7420_EMEC_3079",3079,"LCP",143,45,1,150,29
NA,"YOSE-7420_EMEC_3080",3080,"LCP",109,3,1,150,29
NA,"YOSE-7420_EMEC_3081",3081,"LCP",60,3,1,150,29
NA,"YOSE-7420_EMEC_3082",3082,"LCP",60,3,1,150,29
NA,"YOSE-7420_EMEC_3083",3083,"LCP",60,3,1,150,29
NA,"YOSE-7420_EMEC_3084",3084,"LCP",84,3,1,150,29
NA,"YOSE-7420_EMEC_3085",3085,"LCP",142,33,1,150,29
NA,"YOSE-7420_EMEC_3086",3086,"LCP",86,33,1,150,29
NA,"YOSE-7420_EMEC_3087",3087,"LCP",17,33,1,150,29
NA,"YOSE-7420_EMEC_3088",3088,"LCP",134,33,1,150,29
NA,"YOSE-7420_EMEC_3089",3089,"LCP",17,33,1,150,29
NA,"YOSE-7420_EMEC_3090",3090,"LCP",82,33,1,150,29
NA,"YOSE-7420_EMEC_3091",3091,"LCP",62,33,1,150,29
NA,"YOSE-7420_EMEC_3092",3092,"LCP",31,33,1,150,29
NA,"YOSE-7420_EMEC_3093",3093,"LCP",20,33,1,150,29
NA,"YOSE-7420_EMEC_3094",3094,"LCP",31,33,1,150,29
NA,"YOSE-7420_EMEC_3095",3095,"LCP",84,67,1,150,29
NA,"YOSE-7420_EMEC_3096",3096,"LCP",84,67,1,150,29
NA,"YOSE-7420_EMEC_3097",3097,"LCP",20,67,1,150,29
NA,"YOSE-7420_EMEC_3099",3099,"LKM",151,8,1,6,1
NA,"YOSE-7420_EMEC_3100",3100,"LKM",107,8,1,6,1
NA,"YOSE-7420_EMEC_3101",3101,"LKM",23,25,1,6,1
NA,"YOSE-7420_EMEC_3102",3102,"LKM",23,25,1,6,1
NA,"YOSE-7420_EMEC_3103",3103,"LKM",23,25,1,6,1
NA,"YOSE-7420_EMEC_3104",3104,"LKM",23,25,1,6,1
NA,"YOSE-7420_EMEC_3105",3105,"LKM",23,25,1,6,1
NA,"YOSE-7420_EMEC_3106",3106,"LKM",86,25,1,6,1
NA,"YOSE-7420_EMEC_3107",3107,"LKM",23,25,1,6,1
NA,"YOSE-7420_EMEC_3108",3108,"LKM",8,25,1,6,1
NA,"YOSE-7420_EMEC_3109",3109,"LKM",8,25,1,6,1
NA,"YOSE-7420_EMEC_3110",3110,"LKM",8,25,1,6,1
NA,"YOSE-7420_EMEC_3111",3111,"LKM",8,25,1,6,1
NA,"YOSE-7420_EMEC_3112",3112,"LKM",8,25,1,6,1
NA,"YOSE-7420_EMEC_3113",3113,"LKM",8,25,1,6,1
NA,"YOSE-7420_EMEC_3114",3114,"LKM",31,25,1,6,1
NA,"YOSE-7420_EMEC_3115",3115,"LKM",24,2,1,6,1
NA,"YOSE-7420_EMEC_3116",3116,"LKM",7,2,1,6,1
NA,"YOSE-7420_EMEC_3117",3117,"LKM",7,2,1,6,1
NA,"YOSE-7420_EMEC_3118",3118,"LKM",7,2,1,6,1
NA,"YOSE-7420_EMEC_3119",3119,"LKM",7,2,1,6,1
NA,"YOSE-7420_EMEC_3120",3120,"LKM",8,2,1,6,1
NA,"YOSE-7420_EMEC_3121",3121,"LKM",8,2,1,6,1
NA,"YOSE-7420_EMEC_3122",3122,"LKM",8,2,1,6,1
NA,"YOSE-7420_EMEC_3123",3123,"LKM",23,50,1,6,1
NA,"YOSE-7420_EMEC_3124",3124,"LKM",23,50,1,6,1
NA,"YOSE-7420_EMEC_3125",3125,"LKM",62,50,1,6,1
NA,"YOSE-7420_EMEC_3126",3126,"LKM",23,44,1,6,1
NA,"YOSE-7420_EMEC_3127",3127,"LKM",93,13,1,6,1
NA,"YOSE-7420_EMEC_3128",3128,"LKM",37,72,1,6,1
NA,"YOSE-7420_EMEC_3129",3129,"LKM",1,72,1,6,1
NA,"YOSE-7420_EMEC_3163",3163,"LKM",7,39,1,6,1
NA,"YOSE-7420_EMEC_3208",3208,"TS",17,27,1,262,63
NA,"YOSE-7420_EMEC_3209",3209,"TS",8,27,1,262,63
NA,"YOSE-7420_EMEC_3210",3210,"TS",31,27,1,262,63
NA,"YOSE-7420_EMEC_3211",3211,"TS",62,27,1,262,63
NA,"YOSE-7420_EMEC_3212",3212,"TS",62,27,1,262,63
NA,"YOSE-7420_EMEC_3213",3213,"TS",62,27,1,262,63
NA,"YOSE-7420_EMEC_3214",3214,"TS",62,27,1,262,63
NA,"YOSE-7420_EMEC_3215",3215,"TS",198,24,1,262,63
NA,"YOSE-7420_EMEC_3216",3216,"TS",148,24,1,262,63
NA,"YOSE-7420_EMEC_3244",3244,"RW",40,54,1,230,55
NA,"YOSE-7420_EMEC_3245",3245,"RW",8,54,1,230,55
NA,"YOSE-7420_EMEC_3246",3246,"RW",159,54,1,230,55
NA,"YOSE-7420_EMEC_3247",3247,"RW",62,54,1,230,55
NA,"YOSE-7420_EMEC_3248",3248,"RW",8,54,1,230,55
NA,"YOSE-7420_EMEC_3249",3249,"RW",62,54,1,230,55
NA,"YOSE-7420_EMEC_3250",3250,"RW",62,54,1,230,55
NA,"YOSE-7420_EMEC_3251",3251,"RW",125,25,1,230,55
NA,"YOSE-7420_EMEC_3252",3252,"RW",205,25,1,230,55
NA,"YOSE-7420_EMEC_3253",3253,"RW",31,25,1,230,55
NA,"YOSE-7420_EMEC_3254",3254,"RW",31,25,1,230,55
NA,"YOSE-7420_EMEC_3255",3255,"RW",31,25,1,230,55
NA,"YOSE-7420_EMEC_3256",3256,"RW",62,25,1,230,55
NA,"YOSE-7420_EMEC_3257",3257,"RW",8,25,1,230,55
NA,"YOSE-7420_EMEC_3263",3263,"RW",125,24,1,230,55
NA,"YOSE-7420_EMEC_3264",3264,"RW",148,24,1,230,55
NA,"YOSE-7420_EMEC_3265",3265,"RW",8,24,1,230,55
NA,"YOSE-7420_EMEC_3294",3294,"GH",17,43,1,166,30
NA,"YOSE-7420_EMEC_3295",3295,"GH",17,43,1,166,30
NA,"YOSE-7420_EMEC_3296",3296,"GH",17,43,1,166,30
NA,"YOSE-7420_EMEC_3297",3297,"GH",17,43,1,166,30
NA,"YOSE-7420_EMEC_3298",3298,"GH",17,43,1,166,30
NA,"YOSE-7420_EMEC_3299",3299,"GH",17,43,1,166,30
NA,"YOSE-7420_EMEC_3300",3300,"GH",23,43,1,166,30
NA,"YOSE-7420_EMEC_3301",3301,"GH",27,54,1,166,30
NA,"YOSE-7420_EMEC_3302",3302,"GH",28,54,1,166,30
NA,"YOSE-7420_EMEC_3303",3303,"GH",28,54,1,166,30
NA,"YOSE-7420_EMEC_3304",3304,"GH",23,54,1,166,30
NA,"YOSE-7420_EMEC_3305",3305,"GH",23,54,1,166,30
NA,"YOSE-7420_EMEC_3306",3306,"GH",23,54,1,166,30
NA,"YOSE-7420_EMEC_3307",3307,"GH",23,54,1,166,30
NA,"YOSE-7420_EMEC_3308",3308,"GH",23,54,1,166,30
NA,"YOSE-7420_EMEC_3309",3309,"GH",23,54,1,166,30
NA,"YOSE-7420_EMEC_3310",3310,"GH",23,54,1,166,30
NA,"YOSE-7420_EMEC_3311",3311,"GH",23,54,1,166,30
NA,"YOSE-7420_EMEC_3312",3312,"GH",23,54,1,166,30
NA,"YOSE-7420_EMEC_3564",3564,"GH",23,27,1,38,7
NA,"YOSE-7420_EMEC_3565",3565,"GH",23,27,1,38,7
NA,"YOSE-7420_EMEC_3566",3566,"GH",86,27,1,38,7
NA,"YOSE-7420_EMEC_3567",3567,"GH",86,27,1,38,7
NA,"YOSE-7420_EMEC_3568",3568,"GH",23,27,1,38,7
NA,"YOSE-7420_EMEC_3569",3569,"GH",86,27,1,38,7
NA,"YOSE-7420_EMEC_3570",3570,"GH",23,27,1,38,7
NA,"YOSE-7420_EMEC_3571",3571,"GH",86,27,1,38,7
NA,"YOSE-7420_EMEC_3572",3572,"GH",86,27,1,38,7
NA,"YOSE-7420_EMEC_3573",3573,"GH",17,27,1,38,7
NA,"YOSE-7420_EMEC_3574",3574,"GH",17,27,1,38,7
NA,"YOSE-7420_EMEC_3575",3575,"GH",17,27,1,38,7
NA,"YOSE-7420_EMEC_3576",3576,"GH",17,27,1,38,7
NA,"YOSE-7420_EMEC_3577",3577,"GH",17,27,1,38,7
NA,"YOSE-7420_EMEC_3578",3578,"GH",134,27,1,38,7
NA,"YOSE-7420_EMEC_3579",3579,"GH",8,27,1,38,7
NA,"YOSE-7420_EMEC_3580",3580,"GH",134,27,1,38,7
NA,"YOSE-7420_EMEC_3581",3581,"GH",8,27,1,38,7
NA,"YOSE-7420_EMEC_3582",3582,"GH",8,27,1,38,7
NA,"YOSE-7420_EMEC_3583",3583,"GH",8,27,1,38,7
NA,"YOSE-7420_EMEC_3584",3584,"GH",161,27,1,38,7
NA,"YOSE-7420_EMEC_3585",3585,"GH",23,27,1,38,7
NA,"YOSE-7420_EMEC_3586",3586,"GH",23,27,1,38,7
NA,"YOSE-7420_EMEC_3587",3587,"GH",23,27,1,38,7
NA,"YOSE-7420_EMEC_3588",3588,"GH",23,27,1,38,7
NA,"YOSE-7420_EMEC_3589",3589,"GH",23,27,1,38,7
NA,"YOSE-7420_EMEC_3590",3590,"GH",86,27,1,38,7
NA,"YOSE-7420_EMEC_3591",3591,"GH",17,27,1,38,7
NA,"YOSE-7420_EMEC_3592",3592,"GH",17,27,1,38,7
NA,"YOSE-7420_EMEC_3593",3593,"GH",17,27,1,38,7
NA,"YOSE-7420_EMEC_3594",3594,"GH",17,27,1,38,7
NA,"YOSE-7420_EMEC_3595",3595,"GH",20,27,1,38,7
NA,"YOSE-7420_EMEC_3596",3596,"GH",62,27,1,38,7
NA,"YOSE-7420_EMEC_3597",3597,"GH",62,27,1,38,7
NA,"YOSE-7420_EMEC_3598",3598,"GH",174,27,1,38,7
NA,"YOSE-7420_EMEC_3599",3599,"GH",76,27,1,38,7
NA,"YOSE-7420_EMEC_3600",3600,"GH",23,50,1,38,7
NA,"YOSE-7420_EMEC_3601",3601,"GH",23,50,1,38,7
NA,"YOSE-7420_EMEC_3602",3602,"GH",86,50,1,38,7
NA,"YOSE-7420_EMEC_3603",3603,"GH",86,50,1,38,7
NA,"YOSE-7420_EMEC_3627",3627,"LCP",91,41,1,278,73
NA,"YOSE-7420_EMEC_3628",3628,"LCP",20,41,1,278,73
NA,"YOSE-7420_EMEC_3629",3629,"LCP",20,41,1,278,73
NA,"YOSE-7420_EMEC_3630",3630,"LCP",15,41,1,278,73
NA,"YOSE-7420_EMEC_3631",3631,"LCP",91,41,1,278,73
NA,"YOSE-7420_EMEC_3632",3632,"LCP",86,21,1,278,73
NA,"YOSE-7420_EMEC_3633",3633,"LCP",106,2,1,278,73
NA,"YOSE-7420_EMEC_3634",3634,"LCP",8,2,1,278,73
NA,"YOSE-7420_EMEC_3635",3635,"LCP",8,2,1,278,73
NA,"YOSE-7420_EMEC_3636",3636,"LCP",8,2,1,278,73
NA,"YOSE-7420_EMEC_3637",3637,"LCP",71,31,1,278,73
NA,"YOSE-7420_EMEC_3638",3638,"LCP",20,66,1,278,73
NA,"YOSE-7420_EMEC_3639",3639,"LCP",23,54,1,278,73
NA,"YOSE-7420_EMEC_3640",3640,"LCP",142,54,1,278,73
NA,"YOSE-7420_EMEC_3641",3641,"LCP",62,54,1,278,73
NA,"YOSE-7420_EMEC_3642",3642,"LCP",266,54,1,278,73
NA,"YOSE-7420_EMEC_3643",3643,"LCP",179,54,1,278,73
NA,"YOSE-7420_EMEC_3644",3644,"LCP",161,54,1,278,73
NA,"YOSE-7420_EMEC_3645",3645,"LCP",17,43,1,278,73
NA,"YOSE-7420_EMEC_3646",3646,"LCP",17,43,1,278,73
NA,"YOSE-7420_EMEC_3647",3647,"LCP",17,43,1,278,73
NA,"YOSE-7420_EMEC_3648",3648,"LCP",17,43,1,278,73
NA,"YOSE-7420_EMEC_3649",3649,"LCP",17,43,1,278,73
NA,"YOSE-7420_EMEC_3650",3650,"LCP",17,43,1,278,73
NA,"YOSE-7420_EMEC_3651",3651,"LCP",17,43,1,278,73
NA,"YOSE-7420_EMEC_3652",3652,"LCP",20,43,1,278,73
NA,"YOSE-7420_EMEC_3653",3653,"LCP",81,43,1,278,73
NA,"YOSE-7420_EMEC_3654",3654,"LCP",8,43,1,278,73
NA,"YOSE-7420_EMEC_3693",3693,"LCP",37,15,1,246,59
NA,"YOSE-7420_EMEC_3694",3694,"LCP",23,15,1,246,59
NA,"YOSE-7420_EMEC_3695",3695,"LCP",231,15,1,246,59
NA,"YOSE-7420_EMEC_3696",3696,"LCP",17,38,1,246,59
NA,"YOSE-7420_EMEC_3697",3697,"LCP",17,38,1,246,59
NA,"YOSE-7420_EMEC_3698",3698,"LCP",68,38,1,246,59
NA,"YOSE-7420_EMEC_3699",3699,"LCP",42,38,1,246,59
NA,"YOSE-7420_EMEC_3700",3700,"LCP",42,38,1,246,59
NA,"YOSE-7420_EMEC_3701",3701,"LCP",7,38,1,246,59
NA,"YOSE-7420_EMEC_3702",3702,"LCP",62,38,1,246,59
NA,"YOSE-7420_EMEC_3703",3703,"LCP",62,38,1,246,59
NA,"YOSE-7420_EMEC_3704",3704,"LCP",62,38,1,246,59
NA,"YOSE-7420_EMEC_3705",3705,"LCP",7,2,1,246,59
NA,"YOSE-7420_EMEC_3741",3741,"BES",23,50,1,214,53
NA,"YOSE-7420_EMEC_3742",3742,"BES",23,50,1,214,53
NA,"YOSE-7420_EMEC_3743",3743,"BES",23,50,1,214,53
NA,"YOSE-7420_EMEC_3744",3744,"BES",23,50,1,214,53
NA,"YOSE-7420_EMEC_3745",3745,"BES",86,50,1,214,53
NA,"YOSE-7420_EMEC_3746",3746,"BES",87,50,1,214,53
NA,"YOSE-7420_EMEC_3747",3747,"BES",131,50,1,214,53
NA,"YOSE-7420_EMEC_3748",3748,"BES",62,50,1,214,53
NA,"YOSE-7420_EMEC_3749",3749,"BES",62,50,1,214,53
NA,"YOSE-7420_EMEC_3750",3750,"BES",62,50,1,214,53
NA,"YOSE-7420_EMEC_3751",3751,"BES",62,50,1,214,53
NA,"YOSE-7420_EMEC_3752",3752,"BES",62,50,1,214,53
NA,"YOSE-7420_EMEC_3753",3753,"BES",86,43,1,214,53
NA,"YOSE-7420_EMEC_3754",3754,"BES",194,27,1,214,53
NA,"YOSE-7420_EMEC_3755",3755,"BES",8,27,1,214,53
NA,"YOSE-7420_EMEC_3756",3756,"BES",31,27,1,214,53
NA,"YOSE-7420_EMEC_3757",3757,"BES",62,27,1,214,53
NA,"YOSE-7420_EMEC_3826",3826,"LKM",23,8,1,6,1
NA,"YOSE-7420_EMEC_3827",3827,"LKM",37,8,1,6,1
NA,"YOSE-7420_EMEC_3831",3831,"SMH",7,2,1,54,8
NA,"YOSE-7420_EMEC_3843",3843,"SMH",217,66,1,54,8
NA,"YOSE-7420_EMEC_3844",3844,"SMH",31,66,1,54,8
NA,"YOSE-7420_EMEC_3845",3845,"SMH",194,66,1,54,8
NA,"YOSE-7420_EMEC_3846",3846,"SMH",38,66,1,54,8
NA,"YOSE-7420_EMEC_3847",3847,"SMH",31,66,1,54,8
NA,"YOSE-7420_EMEC_3848",3848,"SMH",62,66,1,54,8
NA,"YOSE-7420_EMEC_3849",3849,"SMH",8,66,1,54,8
NA,"YOSE-7420_EMEC_3850",3850,"SMH",8,66,1,54,8
NA,"YOSE-7420_EMEC_3851",3851,"SMH",8,66,1,54,8
NA,"YOSE-7420_EMEC_3865",3865,"SMH",23,54,1,54,8
NA,"YOSE-7420_EMEC_3866",3866,"SMH",23,54,1,54,8
NA,"YOSE-7420_EMEC_3867",3867,"SMH",268,54,1,54,8
NA,"YOSE-7420_EMEC_3868",3868,"SMH",13,54,1,54,8
NA,"YOSE-7420_EMEC_3877",3877,"SMH",8,45,1,54,8
NA,"YOSE-7420_EMEC_3878",3878,"SMH",30,45,1,54,8
NA,"YOSE-7420_EMEC_3879",3879,"SMH",31,45,1,54,8
NA,"YOSE-7420_EMEC_3880",3880,"SMH",31,45,1,54,8
NA,"YOSE-7420_EMEC_3888",3888,"SMH",42,38,1,54,8
NA,"YOSE-7420_EMEC_3889",3889,"SMH",31,38,1,54,8
NA,"YOSE-7420_EMEC_3890",3890,"SMH",62,38,1,54,8
NA,"YOSE-7420_EMEC_3916",3916,"CRP",23,50,1,70,10
NA,"YOSE-7420_EMEC_3917",3917,"CRP",23,50,1,70,10
NA,"YOSE-7420_EMEC_3918",3918,"CRP",23,50,1,70,10
NA,"YOSE-7420_EMEC_3919",3919,"CRP",86,50,1,70,10
NA,"YOSE-7420_EMEC_3920",3920,"CRP",23,50,1,70,10
NA,"YOSE-7420_EMEC_3921",3921,"CRP",142,50,1,70,10
NA,"YOSE-7420_EMEC_3922",3922,"CRP",142,50,1,70,10
NA,"YOSE-7420_EMEC_3923",3923,"CRP",4,50,1,70,10
NA,"YOSE-7420_EMEC_3924",3924,"CRP",8,50,1,70,10
NA,"YOSE-7420_EMEC_3925",3925,"CRP",27,5,1,70,10
NA,"YOSE-7420_EMEC_3926",3926,"CRP",31,5,1,70,10
NA,"YOSE-7420_EMEC_3927",3927,"CRP",62,5,1,70,10
NA,"YOSE-7420_EMEC_3928",3928,"CRP",62,5,1,70,10
NA,"YOSE-7420_EMEC_3929",3929,"CRP",62,5,1,70,10
NA,"YOSE-7420_EMEC_3930",3930,"CRP",17,25,1,70,10
NA,"YOSE-7420_EMEC_3931",3931,"CRP",86,25,1,70,10
NA,"YOSE-7420_EMEC_3932",3932,"CRP",86,25,1,70,10
NA,"YOSE-7420_EMEC_3933",3933,"CRP",134,25,1,70,10
NA,"YOSE-7420_EMEC_3934",3934,"CRP",106,25,1,70,10
NA,"YOSE-7420_EMEC_3935",3935,"CRP",106,25,1,70,10
NA,"YOSE-7420_EMEC_3936",3936,"CRP",20,25,1,70,10
NA,"YOSE-7420_EMEC_3937",3937,"CRP",62,25,1,70,10
NA,"YOSE-7420_EMEC_3938",3938,"CRP",182,25,1,70,10
NA,"YOSE-7420_EMEC_3939",3939,"CRP",224,25,1,70,10
NA,"YOSE-7420_EMEC_3940",3940,"CRP",1,7,1,70,10
NA,"YOSE-7420_EMEC_3941",3941,"CRP",106,32,1,70,10
NA,"YOSE-7420_EMEC_3942",3942,"CRP",106,32,1,70,10
NA,"YOSE-7420_EMEC_3943",3943,"CRP",240,13,1,70,10
NA,"YOSE-7420_EMEC_3981",3981,"SB",229,31,1,22,3
NA,"YOSE-7420_EMEC_3982",3982,"SB",86,56,1,22,3
NA,"YOSE-7420_EMEC_3983",3983,"SB",17,56,1,22,3
NA,"YOSE-7420_EMEC_3984",3984,"SB",17,56,1,22,3
NA,"YOSE-7420_EMEC_3985",3985,"SB",61,56,1,22,3
NA,"YOSE-7420_EMEC_3986",3986,"SB",61,56,1,22,3
NA,"YOSE-7420_EMEC_3987",3987,"SB",68,56,1,22,3
NA,"YOSE-7420_EMEC_3988",3988,"SB",68,56,1,22,3
NA,"YOSE-7420_EMEC_3989",3989,"SB",86,56,1,22,3
NA,"YOSE-7420_EMEC_3990",3990,"SB",7,56,1,22,3
NA,"YOSE-7420_EMEC_3991",3991,"SB",38,56,1,22,3
NA,"YOSE-7420_EMEC_3992",3992,"SB",62,56,1,22,3
NA,"YOSE-7420_EMEC_3993",3993,"SB",8,56,1,22,3
NA,"YOSE-7420_EMEC_3994",3994,"SB",23,54,1,22,3
NA,"YOSE-7420_EMEC_3995",3995,"SB",23,54,1,22,3
NA,"YOSE-7420_EMEC_3996",3996,"SB",23,54,1,22,3
NA,"YOSE-7420_EMEC_3997",3997,"SB",23,54,1,22,3
NA,"YOSE-7420_EMEC_3998",3998,"SB",23,54,1,22,3
NA,"YOSE-7420_EMEC_3999",3999,"SB",23,54,1,22,3
NA,"YOSE-7420_EMEC_4000",4000,"SB",27,54,1,22,3
NA,"YOSE-7420_EMEC_4001",4001,"SB",61,54,1,22,3
NA,"YOSE-7420_EMEC_4002",4002,"SB",61,54,1,22,3
NA,"YOSE-7420_EMEC_4003",4003,"SB",27,54,1,22,3
NA,"YOSE-7420_EMEC_4004",4004,"SB",12,54,1,22,3
NA,"YOSE-7420_EMEC_4005",4005,"SB",12,54,1,22,3
NA,"YOSE-7420_EMEC_4006",4006,"SB",5,54,1,22,3
NA,"YOSE-7420_EMEC_4007",4007,"SB",28,54,1,22,3
NA,"YOSE-7420_EMEC_4008",4008,"SB",13,54,1,22,3
NA,"YOSE-7420_EMEC_4009",4009,"SB",179,54,1,22,3
NA,"YOSE-7420_EMEC_4010",4010,"SB",217,54,1,22,3
NA,"YOSE-7420_EMEC_4011",4011,"SB",8,54,1,22,3
NA,"YOSE-7420_EMEC_4012",4012,"SB",32,54,1,22,3
NA,"YOSE-7420_EMEC_4013",4013,"SB",15,54,1,22,3
NA,"YOSE-7420_EMEC_4014",4014,"SB",32,54,1,22,3
NA,"YOSE-7420_EMEC_4015",4015,"SB",37,2,1,22,3
NA,"YOSE-7420_EMEC_4016",4016,"SB",7,2,1,22,3
NA,"YOSE-7420_EMEC_4017",4017,"SB",242,2,1,22,3
NA,"YOSE-7420_EMEC_4018",4018,"SB",23,45,1,22,3
NA,"YOSE-7420_EMEC_4019",4019,"SB",207,45,1,22,3
NA,"YOSE-7420_EMEC_4020",4020,"SB",23,66,1,22,3
NA,"YOSE-7420_EMEC_4021",4021,"SB",8,66,1,22,3
NA,"YOSE-7420_EMEC_4022",4022,"SB",270,66,1,22,3
NA,"YOSE-7420_EMEC_4023",4023,"SB",242,66,1,22,3
NA,"YOSE-7420_EMEC_4024",4024,"SB",63,66,1,22,3
NA,"YOSE-7420_EMEC_4025",4025,"SB",63,66,1,22,3
NA,"YOSE-7420_EMEC_4077",4077,"GH",23,43,1,86,21
NA,"YOSE-7420_EMEC_4078",4078,"GH",17,43,1,86,21
NA,"YOSE-7420_EMEC_4079",4079,"GH",31,43,1,86,21
NA,"YOSE-7420_EMEC_4080",4080,"GH",20,43,1,86,21
NA,"YOSE-7420_EMEC_4081",4081,"GH",106,32,1,86,21
NA,"YOSE-7420_EMEC_4093",4093,"CRP",106,31,1,198,47
NA,"YOSE-7420_EMEC_4094",4094,"CRP",87,15,1,198,47
NA,"YOSE-7420_EMEC_4095",4095,"CRP",131,15,1,198,47
NA,"YOSE-7420_EMEC_4096",4096,"CRP",62,25,1,198,47
NA,"YOSE-7420_EMEC_4743",4743,"SB",15,54,1,22,3
NA,"YOSE-7420_EMEC_6725",6725,"BES",50,50,1,214,53
NA,"YOSE-7420_EMEC_6767",6767,"BES",120,50,1,214,53
NA,"YOSE-7420_EMEC_6792",6792,"CRP",49,25,1,198,47
NA,"YOSE-7420_EMEC_6794",6794,"LCP",115,33,1,150,29
NA,"YOSE-7420_EMEC_6799",6799,"CRP",119,45,1,118,27
NA,"YOSE-7420_EMEC_6802",6802,"SB",55,66,1,22,3
NA,"YOSE-7420_EMEC_6804",6804,"SB",115,56,1,22,3
NA,"YOSE-7420_EMEC_6805",6805,"LKM",52,50,1,6,1
NA,"YOSE-7420_EMEC_6806",6806,"LKM",115,24,1,6,1
NA,"YOSE-7420_EMEC_6827",6827,"BES",120,50,1,214,53
NA,"YOSE-7420_EMEC_6832",6832,"SB",115,66,1,22,3
NA,"YOSE-7420_EMEC_1412",1412,"LCP",102,5,1,106,26
NA,"YOSE-7420_EMEC_1413",1413,"LCP",86,5,1,106,26
